date,conversion_id,channel,revenue,emails_sent,impressions_social,clicks,spend
2024-08-16,CONV-443,PPC,33.45,,,,277.89
2024-08-16,CONV-444,PPC,92.79,,,,277.89
2024-08-16,CONV-445,PPC,93.23,,,,277.89
2024-08-16,CONV-446,PPC,56.73,,,,277.89
2024-08-16,CONV-447,PPC,57.15,,,,277.89
2024-08-16,CONV-448,PPC,113.36,,,,277.89
2024-08-16,CONV-449,PPC,85.31,,,,277.89
2024-08-16,CONV-450,PPC,37.37,,,,277.89
2024-08-16,CONV-451,PPC,72.36,,,,277.89
2024-08-16,CONV-452,PPC,89.75,,,,277.89
2024-08-16,CONV-453,PPC,59.93,,,,277.89
2024-08-16,CONV-454,Email,181.33,3120.0,,145.63277520046668,
2024-08-16,CONV-455,Email,176.84,3120.0,,145.63277520046668,
2024-08-16,CONV-456,Email,134.11,3120.0,,145.63277520046668,
2024-08-16,CONV-457,Email,84.55,3120.0,,145.63277520046668,
2024-08-16,CONV-458,Email,104.21,3120.0,,145.63277520046668,
2024-08-16,CONV-459,Email,121.44,3120.0,,145.63277520046668,
2024-08-16,CONV-460,Email,92.16,3120.0,,145.63277520046668,
2024-08-16,CONV-461,Email,169.97,3120.0,,145.63277520046668,
2024-08-16,CONV-462,Email,312.85,3120.0,,145.63277520046668,
2024-08-16,CONV-463,Email,153.47,3120.0,,145.63277520046668,
2024-08-16,CONV-464,Email,252.27,3120.0,,145.63277520046668,
2024-08-16,CONV-465,Social Media,41.36,,11760.0,190.0,115.62
2024-08-16,CONV-466,Social Media,161.27,,11760.0,190.0,115.62
2024-08-16,CONV-467,Social Media,41.03,,11760.0,190.0,115.62
2024-08-16,CONV-468,Social Media,131.99,,11760.0,190.0,115.62
2024-08-16,CONV-469,Social Media,50.3,,11760.0,190.0,115.62
2024-08-17,CONV-470,PPC,91.29,,,,334.79
2024-08-17,CONV-471,PPC,126.52,,,,334.79
2024-08-17,CONV-472,PPC,166.91,,,,334.79
2024-08-17,CONV-473,PPC,71.58,,,,334.79
2024-08-17,CONV-474,PPC,52.22,,,,334.79
2024-08-17,CONV-475,PPC,36.63,,,,334.79
2024-08-17,CONV-476,PPC,196.99,,,,334.79
2024-08-17,CONV-477,PPC,26.42,,,,334.79
2024-08-17,CONV-478,PPC,80.02,,,,334.79
2024-08-17,CONV-479,PPC,147.77,,,,334.79
2024-08-17,CONV-480,PPC,151.22,,,,334.79
2024-08-17,CONV-481,PPC,64.15,,,,334.79
2024-08-17,CONV-482,PPC,76.71,,,,334.79
2024-08-17,CONV-483,PPC,85.93,,,,334.79
2024-08-17,CONV-484,PPC,83.67,,,,334.79
2024-08-17,CONV-485,Email,90.21,2533.0,,135.34712181799046,
2024-08-17,CONV-486,Email,102.05,2533.0,,135.34712181799046,
2024-08-17,CONV-487,Email,142.34,2533.0,,135.34712181799046,
2024-08-17,CONV-488,Email,119.6,2533.0,,135.34712181799046,
2024-08-17,CONV-489,Email,128.98,2533.0,,135.34712181799046,
2024-08-17,CONV-490,Email,113.92,2533.0,,135.34712181799046,
2024-08-17,CONV-491,Email,119.31,2533.0,,135.34712181799046,
2024-08-17,CONV-492,Email,153.73,2533.0,,135.34712181799046,
2024-08-17,CONV-493,Email,125.83,2533.0,,135.34712181799046,
2024-08-17,CONV-494,Email,177.92,2533.0,,135.34712181799046,
2024-08-17,CONV-495,Email,88.89,2533.0,,135.34712181799046,
2024-08-17,CONV-496,Email,119.62,2533.0,,135.34712181799046,
2024-08-17,CONV-497,Social Media,40.29,,19294.0,229.0,177.42
2024-08-17,CONV-498,Social Media,129.87,,19294.0,229.0,177.42
2024-08-17,CONV-499,Social Media,66.47,,19294.0,229.0,177.42
2024-08-17,CONV-500,Social Media,54.89,,19294.0,229.0,177.42
2024-08-17,CONV-501,Social Media,53.21,,19294.0,229.0,177.42
2024-08-17,CONV-502,Social Media,212.09,,19294.0,229.0,177.42
2024-08-18,CONV-503,PPC,55.54,,,,319.01
2024-08-18,CONV-504,PPC,210.37,,,,319.01
2024-08-18,CONV-505,PPC,111.02,,,,319.01
2024-08-18,CONV-506,PPC,71.5,,,,319.01
2024-08-18,CONV-507,PPC,68.95,,,,319.01
2024-08-18,CONV-508,PPC,106.92,,,,319.01
2024-08-18,CONV-509,PPC,44.64,,,,319.01
2024-08-18,CONV-510,PPC,73.36,,,,319.01
2024-08-18,CONV-511,PPC,91.5,,,,319.01
2024-08-18,CONV-512,PPC,59.44,,,,319.01
2024-08-18,CONV-513,PPC,128.53,,,,319.01
2024-08-18,CONV-514,PPC,60.8,,,,319.01
2024-08-18,CONV-515,PPC,108.64,,,,319.01
2024-08-18,CONV-516,PPC,74.61,,,,319.01
2024-08-18,CONV-517,PPC,176.34,,,,319.01
2024-08-18,CONV-518,PPC,48.45,,,,319.01
2024-08-18,CONV-519,PPC,50.6,,,,319.01
2024-08-18,CONV-520,PPC,72.46,,,,319.01
2024-08-18,CONV-521,PPC,145.41,,,,319.01
2024-08-18,CONV-522,PPC,113.77,,,,319.01
2024-08-18,CONV-523,PPC,86.52,,,,319.01
2024-08-18,CONV-524,PPC,128.25,,,,319.01
2024-08-18,CONV-525,PPC,92.74,,,,319.01
2024-08-18,CONV-526,Email,150.05,3704.0,,152.02560810280585,
2024-08-18,CONV-527,Email,91.35,3704.0,,152.02560810280585,
2024-08-18,CONV-528,Email,59.58,3704.0,,152.02560810280585,
2024-08-18,CONV-529,Email,101.72,3704.0,,152.02560810280585,
2024-08-18,CONV-530,Email,157.65,3704.0,,152.02560810280585,
2024-08-18,CONV-531,Email,136.62,3704.0,,152.02560810280585,
2024-08-18,CONV-532,Email,94.85,3704.0,,152.02560810280585,
2024-08-18,CONV-533,Email,286.68,3704.0,,152.02560810280585,
2024-08-18,CONV-534,Email,84.97,3704.0,,152.02560810280585,
2024-08-18,CONV-535,Email,109.21,3704.0,,152.02560810280585,
2024-08-18,CONV-536,Email,111.56,3704.0,,152.02560810280585,
2024-08-18,CONV-537,Email,89.5,3704.0,,152.02560810280585,
2024-08-18,CONV-538,Email,133.2,3704.0,,152.02560810280585,
2024-08-18,CONV-539,Social Media,91.53,,15660.0,163.0,144.88
2024-08-18,CONV-540,Social Media,33.18,,15660.0,163.0,144.88
2024-08-18,CONV-541,Social Media,96.15,,15660.0,163.0,144.88
2024-08-18,CONV-542,Social Media,20.17,,15660.0,163.0,144.88
2024-08-19,CONV-543,PPC,42.96,,,,394.7
2024-08-19,CONV-544,PPC,60.58,,,,394.7
2024-08-19,CONV-545,PPC,48.42,,,,394.7
2024-08-19,CONV-546,PPC,74.7,,,,394.7
2024-08-19,CONV-547,PPC,63.0,,,,394.7
2024-08-19,CONV-548,PPC,111.68,,,,394.7
2024-08-19,CONV-549,PPC,162.61,,,,394.7
2024-08-19,CONV-550,PPC,62.32,,,,394.7
2024-08-19,CONV-551,PPC,148.63,,,,394.7
2024-08-19,CONV-552,PPC,272.66,,,,394.7
2024-08-19,CONV-553,PPC,109.7,,,,394.7
2024-08-19,CONV-554,PPC,233.35,,,,394.7
2024-08-19,CONV-555,PPC,169.92,,,,394.7
2024-08-19,CONV-556,PPC,59.86,,,,394.7
2024-08-19,CONV-557,PPC,121.97,,,,394.7
2024-08-19,CONV-558,PPC,188.81,,,,394.7
2024-08-19,CONV-559,PPC,111.93,,,,394.7
2024-08-19,CONV-560,PPC,81.74,,,,394.7
2024-08-19,CONV-561,PPC,229.87,,,,394.7
2024-08-19,CONV-562,PPC,96.39,,,,394.7
2024-08-19,CONV-563,PPC,88.98,,,,394.7
2024-08-19,CONV-564,PPC,61.4,,,,394.7
2024-08-19,CONV-565,Email,109.84,2199.0,,108.66653819254968,
2024-08-19,CONV-566,Email,98.78,2199.0,,108.66653819254968,
2024-08-19,CONV-567,Email,221.11,2199.0,,108.66653819254968,
2024-08-19,CONV-568,Email,144.39,2199.0,,108.66653819254968,
2024-08-19,CONV-569,Email,235.23,2199.0,,108.66653819254968,
2024-08-19,CONV-570,Email,129.49,2199.0,,108.66653819254968,
2024-08-19,CONV-571,Email,156.22,2199.0,,108.66653819254968,
2024-08-19,CONV-572,Email,98.84,2199.0,,108.66653819254968,
2024-08-19,CONV-573,Email,110.56,2199.0,,108.66653819254968,
2024-08-19,CONV-574,Email,142.82,2199.0,,108.66653819254968,
2024-08-19,CONV-575,Social Media,103.18,,14833.0,302.0,165.51
2024-08-19,CONV-576,Social Media,87.7,,14833.0,302.0,165.51
2024-08-19,CONV-577,Social Media,67.4,,14833.0,302.0,165.51
2024-08-19,CONV-578,Social Media,15.46,,14833.0,302.0,165.51
2024-08-19,CONV-579,Social Media,38.62,,14833.0,302.0,165.51
2024-08-19,CONV-580,Social Media,39.1,,14833.0,302.0,165.51
2024-08-19,CONV-581,Social Media,160.94,,14833.0,302.0,165.51
2024-08-20,CONV-582,PPC,203.41,,,,311.18
2024-08-20,CONV-583,PPC,142.77,,,,311.18
2024-08-20,CONV-584,PPC,42.68,,,,311.18
2024-08-20,CONV-585,PPC,347.38,,,,311.18
2024-08-20,CONV-586,PPC,71.41,,,,311.18
2024-08-20,CONV-587,PPC,63.13,,,,311.18
2024-08-20,CONV-588,PPC,85.15,,,,311.18
2024-08-20,CONV-589,PPC,78.05,,,,311.18
2024-08-20,CONV-590,PPC,83.48,,,,311.18
2024-08-20,CONV-591,PPC,148.63,,,,311.18
2024-08-20,CONV-592,PPC,81.25,,,,311.18
2024-08-20,CONV-593,PPC,135.14,,,,311.18
2024-08-20,CONV-594,PPC,200.65,,,,311.18
2024-08-20,CONV-595,PPC,131.85,,,,311.18
2024-08-20,CONV-596,PPC,73.03,,,,311.18
2024-08-20,CONV-597,PPC,135.34,,,,311.18
2024-08-20,CONV-598,Email,113.78,2525.0,,120.26831009578748,
2024-08-20,CONV-599,Email,168.31,2525.0,,120.26831009578748,
2024-08-20,CONV-600,Email,140.21,2525.0,,120.26831009578748,
2024-08-20,CONV-601,Email,108.18,2525.0,,120.26831009578748,
2024-08-20,CONV-602,Email,338.17,2525.0,,120.26831009578748,
2024-08-20,CONV-603,Email,198.84,2525.0,,120.26831009578748,
2024-08-20,CONV-604,Email,81.78,2525.0,,120.26831009578748,
2024-08-20,CONV-605,Email,147.82,2525.0,,120.26831009578748,
2024-08-20,CONV-606,Email,169.51,2525.0,,120.26831009578748,
2024-08-20,CONV-607,Email,200.42,2525.0,,120.26831009578748,
2024-08-20,CONV-608,Email,108.73,2525.0,,120.26831009578748,
2024-08-20,CONV-609,Social Media,53.51,,13378.0,208.0,135.85
2024-08-20,CONV-610,Social Media,37.39,,13378.0,208.0,135.85
2024-08-20,CONV-611,Social Media,38.66,,13378.0,208.0,135.85
2024-08-20,CONV-612,Social Media,74.22,,13378.0,208.0,135.85
2024-08-20,CONV-613,Social Media,56.54,,13378.0,208.0,135.85
2024-08-21,CONV-614,PPC,39.43,,,,272.82
2024-08-21,CONV-615,PPC,107.03,,,,272.82
2024-08-21,CONV-616,PPC,77.4,,,,272.82
2024-08-21,CONV-617,PPC,55.52,,,,272.82
2024-08-21,CONV-618,PPC,53.11,,,,272.82
2024-08-21,CONV-619,PPC,100.71,,,,272.82
2024-08-21,CONV-620,PPC,67.54,,,,272.82
2024-08-21,CONV-621,PPC,55.48,,,,272.82
2024-08-21,CONV-622,PPC,59.4,,,,272.82
2024-08-21,CONV-623,PPC,127.65,,,,272.82
2024-08-21,CONV-624,PPC,44.33,,,,272.82
2024-08-21,CONV-625,PPC,101.25,,,,272.82
2024-08-21,CONV-626,PPC,129.2,,,,272.82
2024-08-21,CONV-627,PPC,95.75,,,,272.82
2024-08-21,CONV-628,Email,141.82,1907.0,,121.82941969615791,
2024-08-21,CONV-629,Email,155.47,1907.0,,121.82941969615791,
2024-08-21,CONV-630,Email,86.78,1907.0,,121.82941969615791,
2024-08-21,CONV-631,Email,250.15,1907.0,,121.82941969615791,
2024-08-21,CONV-632,Email,216.94,1907.0,,121.82941969615791,
2024-08-21,CONV-633,Email,199.61,1907.0,,121.82941969615791,
2024-08-21,CONV-634,Email,89.76,1907.0,,121.82941969615791,
2024-08-21,CONV-635,Email,188.85,1907.0,,121.82941969615791,
2024-08-21,CONV-636,Email,120.69,1907.0,,121.82941969615791,
2024-08-21,CONV-637,Social Media,161.12,,18825.0,238.0,166.44
2024-08-21,CONV-638,Social Media,90.37,,18825.0,238.0,166.44
2024-08-21,CONV-639,Social Media,44.64,,18825.0,238.0,166.44
2024-08-21,CONV-640,Social Media,50.34,,18825.0,238.0,166.44
2024-08-21,CONV-641,Social Media,33.5,,18825.0,238.0,166.44
2024-08-22,CONV-642,PPC,118.8,,,,264.52
2024-08-22,CONV-643,PPC,65.81,,,,264.52
2024-08-22,CONV-644,PPC,58.28,,,,264.52
2024-08-22,CONV-645,PPC,72.52,,,,264.52
2024-08-22,CONV-646,PPC,136.88,,,,264.52
2024-08-22,CONV-647,PPC,45.47,,,,264.52
2024-08-22,CONV-648,PPC,39.09,,,,264.52
2024-08-22,CONV-649,PPC,202.89,,,,264.52
2024-08-22,CONV-650,PPC,119.27,,,,264.52
2024-08-22,CONV-651,PPC,74.63,,,,264.52
2024-08-22,CONV-652,PPC,68.22,,,,264.52
2024-08-22,CONV-653,PPC,105.77,,,,264.52
2024-08-22,CONV-654,PPC,198.69,,,,264.52
2024-08-22,CONV-655,PPC,97.36,,,,264.52
2024-08-22,CONV-656,PPC,88.57,,,,264.52
2024-08-22,CONV-657,Email,181.0,3159.0,,139.34846451188034,
2024-08-22,CONV-658,Email,202.75,3159.0,,139.34846451188034,
2024-08-22,CONV-659,Email,128.58,3159.0,,139.34846451188034,
2024-08-22,CONV-660,Email,128.45,3159.0,,139.34846451188034,
2024-08-22,CONV-661,Email,102.67,3159.0,,139.34846451188034,
2024-08-22,CONV-662,Email,202.53,3159.0,,139.34846451188034,
2024-08-22,CONV-663,Email,170.82,3159.0,,139.34846451188034,
2024-08-22,CONV-664,Email,195.3,3159.0,,139.34846451188034,
2024-08-22,CONV-665,Email,153.56,3159.0,,139.34846451188034,
2024-08-22,CONV-666,Email,163.1,3159.0,,139.34846451188034,
2024-08-22,CONV-667,Email,106.65,3159.0,,139.34846451188034,
2024-08-22,CONV-668,Email,141.64,3159.0,,139.34846451188034,
2024-08-22,CONV-669,Social Media,110.66,,14629.0,219.0,151.99
2024-08-22,CONV-670,Social Media,101.74,,14629.0,219.0,151.99
2024-08-22,CONV-671,Social Media,137.95,,14629.0,219.0,151.99
2024-08-22,CONV-672,Social Media,58.89,,14629.0,219.0,151.99
2024-08-22,CONV-673,Social Media,31.05,,14629.0,219.0,151.99
2024-08-23,CONV-674,PPC,68.76,,,,362.35
2024-08-23,CONV-675,PPC,148.24,,,,362.35
2024-08-23,CONV-676,PPC,74.49,,,,362.35
2024-08-23,CONV-677,PPC,279.75,,,,362.35
2024-08-23,CONV-678,PPC,131.42,,,,362.35
2024-08-23,CONV-679,PPC,287.21,,,,362.35
2024-08-23,CONV-680,PPC,93.07,,,,362.35
2024-08-23,CONV-681,PPC,113.41,,,,362.35
2024-08-23,CONV-682,PPC,309.85,,,,362.35
2024-08-23,CONV-683,PPC,66.74,,,,362.35
2024-08-23,CONV-684,PPC,55.91,,,,362.35
2024-08-23,CONV-685,PPC,105.64,,,,362.35
2024-08-23,CONV-686,PPC,81.4,,,,362.35
2024-08-23,CONV-687,PPC,50.96,,,,362.35
2024-08-23,CONV-688,PPC,119.33,,,,362.35
2024-08-23,CONV-689,PPC,57.75,,,,362.35
2024-08-23,CONV-690,PPC,111.76,,,,362.35
2024-08-23,CONV-691,PPC,35.48,,,,362.35
2024-08-23,CONV-692,PPC,96.02,,,,362.35
2024-08-23,CONV-693,PPC,170.87,,,,362.35
2024-08-23,CONV-694,Email,175.81,2786.0,,151.8241472012287,
2024-08-23,CONV-695,Email,83.45,2786.0,,151.8241472012287,
2024-08-23,CONV-696,Email,184.84,2786.0,,151.8241472012287,
2024-08-23,CONV-697,Email,248.8,2786.0,,151.8241472012287,
2024-08-23,CONV-698,Email,169.26,2786.0,,151.8241472012287,
2024-08-23,CONV-699,Email,67.76,2786.0,,151.8241472012287,
2024-08-23,CONV-700,Email,122.81,2786.0,,151.8241472012287,
2024-08-23,CONV-701,Email,125.32,2786.0,,151.8241472012287,
2024-08-23,CONV-702,Email,132.85,2786.0,,151.8241472012287,
2024-08-23,CONV-703,Email,203.32,2786.0,,151.8241472012287,
2024-08-23,CONV-704,Email,89.71,2786.0,,151.8241472012287,
2024-08-23,CONV-705,Email,65.08,2786.0,,151.8241472012287,
2024-08-23,CONV-706,Social Media,27.53,,14929.0,186.0,156.08
2024-08-23,CONV-707,Social Media,37.28,,14929.0,186.0,156.08
2024-08-23,CONV-708,Social Media,68.48,,14929.0,186.0,156.08
2024-08-23,CONV-709,Social Media,71.42,,14929.0,186.0,156.08
2024-08-24,CONV-710,PPC,45.62,,,,259.28
2024-08-24,CONV-711,PPC,78.84,,,,259.28
2024-08-24,CONV-712,PPC,91.63,,,,259.28
2024-08-24,CONV-713,PPC,88.25,,,,259.28
2024-08-24,CONV-714,PPC,58.26,,,,259.28
2024-08-24,CONV-715,PPC,46.59,,,,259.28
2024-08-24,CONV-716,PPC,60.18,,,,259.28
2024-08-24,CONV-717,PPC,164.58,,,,259.28
2024-08-24,CONV-718,PPC,88.86,,,,259.28
2024-08-24,CONV-719,PPC,190.26,,,,259.28
2024-08-24,CONV-720,PPC,44.91,,,,259.28
2024-08-24,CONV-721,Email,90.14,1960.0,,110.25527880521042,
2024-08-24,CONV-722,Email,128.24,1960.0,,110.25527880521042,
2024-08-24,CONV-723,Email,166.04,1960.0,,110.25527880521042,
2024-08-24,CONV-724,Email,208.01,1960.0,,110.25527880521042,
2024-08-24,CONV-725,Email,134.65,1960.0,,110.25527880521042,
2024-08-24,CONV-726,Email,127.61,1960.0,,110.25527880521042,
2024-08-24,CONV-727,Email,164.26,1960.0,,110.25527880521042,
2024-08-24,CONV-728,Email,117.69,1960.0,,110.25527880521042,
2024-08-24,CONV-729,Email,206.16,1960.0,,110.25527880521042,
2024-08-24,CONV-730,Social Media,115.73,,14221.0,162.0,123.1
2024-08-24,CONV-731,Social Media,34.44,,14221.0,162.0,123.1
2024-08-24,CONV-732,Social Media,22.53,,14221.0,162.0,123.1
2024-08-24,CONV-733,Social Media,308.13,,14221.0,162.0,123.1
2024-08-25,CONV-734,PPC,133.09,,,,344.95
2024-08-25,CONV-735,PPC,131.46,,,,344.95
2024-08-25,CONV-736,PPC,77.31,,,,344.95
2024-08-25,CONV-737,PPC,66.67,,,,344.95
2024-08-25,CONV-738,PPC,100.66,,,,344.95
2024-08-25,CONV-739,PPC,106.81,,,,344.95
2024-08-25,CONV-740,PPC,113.39,,,,344.95
2024-08-25,CONV-741,PPC,116.05,,,,344.95
2024-08-25,CONV-742,PPC,90.68,,,,344.95
2024-08-25,CONV-743,PPC,68.66,,,,344.95
2024-08-25,CONV-744,PPC,88.35,,,,344.95
2024-08-25,CONV-745,PPC,55.27,,,,344.95
2024-08-25,CONV-746,PPC,92.06,,,,344.95
2024-08-25,CONV-747,PPC,60.06,,,,344.95
2024-08-25,CONV-748,PPC,122.22,,,,344.95
2024-08-25,CONV-749,PPC,83.63,,,,344.95
2024-08-25,CONV-750,PPC,125.59,,,,344.95
2024-08-25,CONV-751,Email,132.6,2984.0,,122.64078171934452,
2024-08-25,CONV-752,Email,97.61,2984.0,,122.64078171934452,
2024-08-25,CONV-753,Email,109.35,2984.0,,122.64078171934452,
2024-08-25,CONV-754,Email,129.7,2984.0,,122.64078171934452,
2024-08-25,CONV-755,Email,177.48,2984.0,,122.64078171934452,
2024-08-25,CONV-756,Email,195.48,2984.0,,122.64078171934452,
2024-08-25,CONV-757,Email,181.55,2984.0,,122.64078171934452,
2024-08-25,CONV-758,Email,90.14,2984.0,,122.64078171934452,
2024-08-25,CONV-759,Email,97.59,2984.0,,122.64078171934452,
2024-08-25,CONV-760,Social Media,81.1,,14428.0,169.0,168.82
2024-08-25,CONV-761,Social Media,230.76,,14428.0,169.0,168.82
2024-08-25,CONV-762,Social Media,28.97,,14428.0,169.0,168.82
2024-08-25,CONV-763,Social Media,16.13,,14428.0,169.0,168.82
2024-08-26,CONV-764,PPC,117.33,,,,315.37
2024-08-26,CONV-765,PPC,65.39,,,,315.37
2024-08-26,CONV-766,PPC,161.77,,,,315.37
2024-08-26,CONV-767,PPC,110.69,,,,315.37
2024-08-26,CONV-768,PPC,64.21,,,,315.37
2024-08-26,CONV-769,PPC,107.7,,,,315.37
2024-08-26,CONV-770,PPC,161.59,,,,315.37
2024-08-26,CONV-771,PPC,137.29,,,,315.37
2024-08-26,CONV-772,PPC,135.97,,,,315.37
2024-08-26,CONV-773,PPC,78.22,,,,315.37
2024-08-26,CONV-774,PPC,100.79,,,,315.37
2024-08-26,CONV-775,Email,85.82,2822.0,,155.97969238711173,
2024-08-26,CONV-776,Email,107.8,2822.0,,155.97969238711173,
2024-08-26,CONV-777,Email,160.19,2822.0,,155.97969238711173,
2024-08-26,CONV-778,Email,183.8,2822.0,,155.97969238711173,
2024-08-26,CONV-779,Email,363.49,2822.0,,155.97969238711173,
2024-08-26,CONV-780,Email,166.35,2822.0,,155.97969238711173,
2024-08-26,CONV-781,Email,156.77,2822.0,,155.97969238711173,
2024-08-26,CONV-782,Email,113.6,2822.0,,155.97969238711173,
2024-08-26,CONV-783,Email,143.28,2822.0,,155.97969238711173,
2024-08-26,CONV-784,Email,89.2,2822.0,,155.97969238711173,
2024-08-26,CONV-785,Email,116.93,2822.0,,155.97969238711173,
2024-08-26,CONV-786,Email,130.11,2822.0,,155.97969238711173,
2024-08-26,CONV-787,Email,168.87,2822.0,,155.97969238711173,
2024-08-26,CONV-788,Email,125.35,2822.0,,155.97969238711173,
2024-08-26,CONV-789,Email,83.57,2822.0,,155.97969238711173,
2024-08-26,CONV-790,Social Media,80.99,,16483.0,302.0,195.77
2024-08-26,CONV-791,Social Media,34.73,,16483.0,302.0,195.77
2024-08-26,CONV-792,Social Media,68.49,,16483.0,302.0,195.77
2024-08-26,CONV-793,Social Media,56.45,,16483.0,302.0,195.77
2024-08-26,CONV-794,Social Media,19.66,,16483.0,302.0,195.77
2024-08-26,CONV-795,Social Media,32.27,,16483.0,302.0,195.77
2024-08-26,CONV-796,Social Media,60.73,,16483.0,302.0,195.77
2024-08-26,CONV-797,Social Media,21.01,,16483.0,302.0,195.77
2024-08-27,CONV-798,PPC,82.95,,,,289.19
2024-08-27,CONV-799,PPC,62.79,,,,289.19
2024-08-27,CONV-800,PPC,45.99,,,,289.19
2024-08-27,CONV-801,PPC,90.15,,,,289.19
2024-08-27,CONV-802,PPC,88.0,,,,289.19
2024-08-27,CONV-803,PPC,84.41,,,,289.19
2024-08-27,CONV-804,PPC,46.77,,,,289.19
2024-08-27,CONV-805,PPC,93.2,,,,289.19
2024-08-27,CONV-806,PPC,74.91,,,,289.19
2024-08-27,CONV-807,PPC,71.48,,,,289.19
2024-08-27,CONV-808,PPC,80.42,,,,289.19
2024-08-27,CONV-809,PPC,28.96,,,,289.19
2024-08-27,CONV-810,PPC,73.0,,,,289.19
2024-08-27,CONV-811,PPC,87.2,,,,289.19
2024-08-27,CONV-812,PPC,87.85,,,,289.19
2024-08-27,CONV-813,PPC,208.4,,,,289.19
2024-08-27,CONV-814,PPC,94.6,,,,289.19
2024-08-27,CONV-815,PPC,42.33,,,,289.19
2024-08-27,CONV-816,PPC,162.08,,,,289.19
2024-08-27,CONV-817,Email,152.05,2453.0,,150.27116370834386,
2024-08-27,CONV-818,Email,117.42,2453.0,,150.27116370834386,
2024-08-27,CONV-819,Email,111.33,2453.0,,150.27116370834386,
2024-08-27,CONV-820,Email,132.71,2453.0,,150.27116370834386,
2024-08-27,CONV-821,Email,68.99,2453.0,,150.27116370834386,
2024-08-27,CONV-822,Email,213.11,2453.0,,150.27116370834386,
2024-08-27,CONV-823,Email,68.94,2453.0,,150.27116370834386,
2024-08-27,CONV-824,Email,90.07,2453.0,,150.27116370834386,
2024-08-27,CONV-825,Email,206.36,2453.0,,150.27116370834386,
2024-08-27,CONV-826,Email,94.01,2453.0,,150.27116370834386,
2024-08-27,CONV-827,Email,81.77,2453.0,,150.27116370834386,
2024-08-27,CONV-828,Social Media,48.12,,18654.0,201.0,170.12
2024-08-27,CONV-829,Social Media,92.67,,18654.0,201.0,170.12
2024-08-27,CONV-830,Social Media,156.33,,18654.0,201.0,170.12
2024-08-27,CONV-831,Social Media,138.09,,18654.0,201.0,170.12
2024-08-28,CONV-832,PPC,107.07,,,,326.67
2024-08-28,CONV-833,PPC,78.58,,,,326.67
2024-08-28,CONV-834,PPC,158.58,,,,326.67
2024-08-28,CONV-835,PPC,332.72,,,,326.67
2024-08-28,CONV-836,PPC,60.36,,,,326.67
2024-08-28,CONV-837,PPC,54.18,,,,326.67
2024-08-28,CONV-838,PPC,108.22,,,,326.67
2024-08-28,CONV-839,PPC,39.56,,,,326.67
2024-08-28,CONV-840,PPC,88.95,,,,326.67
2024-08-28,CONV-841,PPC,126.5,,,,326.67
2024-08-28,CONV-842,PPC,136.38,,,,326.67
2024-08-28,CONV-843,PPC,112.2,,,,326.67
2024-08-28,CONV-844,PPC,129.23,,,,326.67
2024-08-28,CONV-845,PPC,121.8,,,,326.67
2024-08-28,CONV-846,PPC,51.05,,,,326.67
2024-08-28,CONV-847,Email,96.52,1894.0,,106.5144671565332,
2024-08-28,CONV-848,Email,104.05,1894.0,,106.5144671565332,
2024-08-28,CONV-849,Email,152.9,1894.0,,106.5144671565332,
2024-08-28,CONV-850,Email,90.18,1894.0,,106.5144671565332,
2024-08-28,CONV-851,Email,262.2,1894.0,,106.5144671565332,
2024-08-28,CONV-852,Email,91.09,1894.0,,106.5144671565332,
2024-08-28,CONV-853,Email,147.94,1894.0,,106.5144671565332,
2024-08-28,CONV-854,Email,144.72,1894.0,,106.5144671565332,
2024-08-28,CONV-855,Email,161.61,1894.0,,106.5144671565332,
2024-08-28,CONV-856,Email,128.62,1894.0,,106.5144671565332,
2024-08-28,CONV-857,Social Media,31.68,,14740.0,151.0,130.23
2024-08-28,CONV-858,Social Media,44.07,,14740.0,151.0,130.23
2024-08-28,CONV-859,Social Media,13.84,,14740.0,151.0,130.23
2024-08-29,CONV-860,PPC,32.23,,,,329.7
2024-08-29,CONV-861,PPC,158.72,,,,329.7
2024-08-29,CONV-862,PPC,100.36,,,,329.7
2024-08-29,CONV-863,PPC,76.52,,,,329.7
2024-08-29,CONV-864,PPC,106.09,,,,329.7
2024-08-29,CONV-865,PPC,84.0,,,,329.7
2024-08-29,CONV-866,PPC,131.9,,,,329.7
2024-08-29,CONV-867,PPC,89.85,,,,329.7
2024-08-29,CONV-868,PPC,111.89,,,,329.7
2024-08-29,CONV-869,PPC,241.5,,,,329.7
2024-08-29,CONV-870,PPC,135.26,,,,329.7
2024-08-29,CONV-871,PPC,117.54,,,,329.7
2024-08-29,CONV-872,PPC,119.0,,,,329.7
2024-08-29,CONV-873,PPC,56.7,,,,329.7
2024-08-29,CONV-874,PPC,117.02,,,,329.7
2024-08-29,CONV-875,PPC,155.97,,,,329.7
2024-08-29,CONV-876,PPC,168.97,,,,329.7
2024-08-29,CONV-877,PPC,63.15,,,,329.7
2024-08-29,CONV-878,PPC,60.14,,,,329.7
2024-08-29,CONV-879,Email,62.94,3050.0,,143.7089945997692,
2024-08-29,CONV-880,Email,91.71,3050.0,,143.7089945997692,
2024-08-29,CONV-881,Email,119.07,3050.0,,143.7089945997692,
2024-08-29,CONV-882,Email,101.01,3050.0,,143.7089945997692,
2024-08-29,CONV-883,Email,222.76,3050.0,,143.7089945997692,
2024-08-29,CONV-884,Email,148.68,3050.0,,143.7089945997692,
